Time,Well 101,Well 102,Well 103,Well 104,Well 105,Well 106,Well 107,Well 108,Well 109,Well 110,Well 111,Well 112,Well 113,Well 114,Well 115,Well 116,Well 117,Well 118,Well 119,Well 120
09:52:19,1.08,0.538,0.298,0.185,0.168,0.092,0.093,0.092,0.093,0.093,1.145,0.628,0.403,0.267,0.179,0.093,0.092,0.092,0.093,0.096
09:54:19,1.082,0.537,0.298,0.185,0.167,0.092,0.094,0.092,0.093,0.093,1.147,0.628,0.404,0.268,0.179,0.094,0.093,0.092,0.093,0.096
09:56:19,1.082,0.538,0.298,0.185,0.167,0.092,0.093,0.092,0.093,0.093,1.147,0.629,0.404,0.267,0.179,0.093,0.092,0.092,0.093,0.096
09:58:19,1.08,0.536,0.297,0.185,0.167,0.092,0.093,0.092,0.094,0.093,1.145,0.627,0.403,0.267,0.179,0.094,0.093,0.092,0.093,0.096
10:00:19,1.08,0.535,0.297,0.185,0.168,0.092,0.093,0.092,0.093,0.093,1.143,0.626,0.403,0.267,0.177,0.093,0.092,0.092,0.093,0.096
10:02:19,1.082,0.536,0.297,0.185,0.167,0.092,0.093,0.092,0.093,0.093,1.145,0.627,0.403,0.268,0.179,0.094,0.092,0.092,0.093,0.096
10:04:19,1.08,0.537,0.298,0.185,0.167,0.092,0.093,0.092,0.094,0.093,1.145,0.626,0.404,0.268,0.179,0.094,0.093,0.092,0.093,0.096
10:06:19,1.084,0.537,0.297,0.188,0.172,0.092,0.093,0.092,0.093,0.093,1.145,0.626,0.402,0.268,0.179,0.094,0.092,0.092,0.093,0.096
10:08:19,1.082,0.534,0.296,0.184,0.167,0.092,0.093,0.092,0.093,0.093,1.145,0.624,0.402,0.267,0.179,0.093,0.092,0.092,0.093,0.096
10:10:19,1.08,0.533,0.296,0.184,0.166,0.092,0.093,0.092,0.094,0.093,1.143,0.624,0.402,0.267,0.179,0.094,0.092,0.092,0.093,0.096
10:12:19,1.08,0.533,0.296,0.184,0.167,0.092,0.093,0.092,0.093,0.093,1.145,0.623,0.402,0.267,0.179,0.093,0.092,0.092,0.093,0.096
10:14:19,1.082,0.532,0.296,0.185,0.168,0.092,0.093,0.092,0.093,0.093,1.145,0.623,0.403,0.267,0.179,0.094,0.092,0.092,0.093,0.096
10:16:19,1.08,0.531,0.295,0.184,0.166,0.092,0.093,0.092,0.093,0.093,1.139,0.622,0.402,0.267,0.179,0.093,0.092,0.092,0.093,0.096
10:18:19,1.08,0.532,0.295,0.184,0.166,0.092,0.093,0.092,0.093,0.093,1.141,0.623,0.402,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:20:19,1.078,0.531,0.295,0.184,0.166,0.092,0.094,0.092,0.093,0.093,1.141,0.622,0.402,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:22:19,1.076,0.53,0.294,0.184,0.165,0.092,0.093,0.092,0.093,0.093,1.141,0.621,0.401,0.267,0.178,0.093,0.093,0.092,0.093,0.096
10:24:19,1.082,0.53,0.294,0.183,0.166,0.092,0.093,0.092,0.093,0.093,1.141,0.621,0.401,0.267,0.179,0.093,0.092,0.092,0.093,0.096
10:26:19,1.082,0.529,0.295,0.184,0.166,0.092,0.093,0.092,0.094,0.093,1.143,0.621,0.401,0.268,0.179,0.094,0.092,0.092,0.093,0.096
10:28:19,1.08,0.529,0.295,0.183,0.166,0.092,0.093,0.092,0.093,0.093,1.139,0.621,0.401,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:30:19,1.08,0.528,0.294,0.183,0.166,0.092,0.093,0.092,0.093,0.093,1.139,0.619,0.402,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:32:19,1.078,0.527,0.293,0.183,0.166,0.092,0.093,0.092,0.093,0.093,1.141,0.62,0.401,0.267,0.179,0.094,0.092,0.092,0.093,0.096
10:34:19,1.08,0.528,0.294,0.184,0.167,0.092,0.093,0.092,0.093,0.093,1.137,0.62,0.4,0.267,0.178,0.093,0.092,0.092,0.093,0.096
10:36:19,1.076,0.527,0.294,0.183,0.166,0.092,0.094,0.092,0.094,0.093,1.135,0.619,0.402,0.266,0.178,0.094,0.093,0.092,0.093,0.096
10:38:19,1.078,0.525,0.293,0.183,0.165,0.092,0.093,0.092,0.093,0.093,1.137,0.618,0.401,0.267,0.179,0.094,0.093,0.092,0.093,0.096
10:40:19,1.08,0.525,0.293,0.184,0.167,0.092,0.093,0.092,0.094,0.093,1.137,0.618,0.401,0.267,0.179,0.094,0.093,0.092,0.093,0.096
10:42:19,1.078,0.525,0.292,0.182,0.165,0.092,0.093,0.092,0.093,0.093,1.139,0.617,0.4,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:44:19,1.08,0.525,0.292,0.182,0.164,0.092,0.093,0.092,0.093,0.093,1.139,0.618,0.4,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:46:19,1.078,0.523,0.292,0.182,0.164,0.092,0.093,0.092,0.093,0.093,1.137,0.617,0.4,0.266,0.178,0.093,0.092,0.092,0.093,0.096
10:48:19,1.078,0.522,0.291,0.182,0.164,0.092,0.093,0.092,0.093,0.093,1.135,0.618,0.399,0.266,0.178,0.093,0.092,0.092,0.093,0.095
10:50:19,1.076,0.521,0.292,0.182,0.164,0.092,0.093,0.092,0.094,0.094,1.133,0.617,0.401,0.267,0.179,0.094,0.093,0.093,0.093,0.096
10:52:19,1.076,0.521,0.29,0.182,0.164,0.092,0.094,0.092,0.094,0.093,1.133,0.617,0.4,0.267,0.178,0.094,0.092,0.092,0.093,0.096
10:54:19,1.074,0.521,0.292,0.182,0.163,0.092,0.094,0.092,0.094,0.093,1.133,0.617,0.401,0.267,0.178,0.094,0.093,0.092,0.093,0.096
10:56:19,1.076,0.521,0.29,0.181,0.163,0.092,0.093,0.092,0.093,0.093,1.135,0.615,0.4,0.266,0.178,0.093,0.092,0.092,0.093,0.096
10:58:19,1.076,0.521,0.291,0.182,0.164,0.092,0.093,0.092,0.094,0.093,1.135,0.616,0.399,0.266,0.178,0.094,0.093,0.092,0.093,0.096
11:00:19,1.074,0.521,0.291,0.182,0.164,0.092,0.093,0.092,0.093,0.093,1.133,0.616,0.399,0.266,0.178,0.093,0.092,0.092,0.093,0.096
11:02:19,1.074,0.52,0.29,0.182,0.166,0.092,0.093,0.092,0.094,0.093,1.131,0.615,0.4,0.267,0.178,0.094,0.093,0.092,0.093,0.096
11:04:19,1.076,0.52,0.29,0.182,0.164,0.092,0.093,0.092,0.093,0.093,1.133,0.613,0.4,0.267,0.178,0.093,0.092,0.092,0.093,0.096
11:06:19,1.072,0.519,0.289,0.181,0.163,0.092,0.093,0.092,0.094,0.093,1.133,0.614,0.398,0.267,0.179,0.094,0.093,0.092,0.093,0.096
11:08:19,1.072,0.52,0.289,0.182,0.165,0.092,0.093,0.092,0.093,0.093,1.133,0.614,0.398,0.266,0.179,0.094,0.092,0.092,0.093,0.096
11:10:19,1.072,0.519,0.29,0.181,0.163,0.092,0.093,0.092,0.093,0.093,1.133,0.614,0.399,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:12:19,1.074,0.518,0.289,0.181,0.163,0.092,0.093,0.092,0.093,0.093,1.133,0.614,0.398,0.266,0.178,0.093,0.093,0.092,0.093,0.096
11:14:19,1.074,0.518,0.289,0.181,0.163,0.092,0.093,0.092,0.094,0.093,1.147,0.612,0.398,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:16:19,1.072,0.517,0.289,0.181,0.163,0.092,0.093,0.092,0.093,0.093,1.129,0.611,0.398,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:18:19,1.072,0.516,0.289,0.181,0.163,0.092,0.093,0.092,0.093,0.093,1.131,0.612,0.397,0.266,0.178,0.093,0.093,0.092,0.093,0.096
11:20:19,1.07,0.517,0.288,0.181,0.163,0.092,0.093,0.092,0.094,0.093,1.131,0.612,0.398,0.266,0.178,0.094,0.093,0.092,0.093,0.096
11:22:19,1.072,0.515,0.288,0.18,0.163,0.092,0.093,0.092,0.093,0.093,1.129,0.61,0.397,0.267,0.178,0.093,0.092,0.092,0.093,0.096
11:24:19,1.07,0.513,0.287,0.18,0.162,0.092,0.093,0.092,0.093,0.093,1.127,0.61,0.398,0.266,0.178,0.093,0.092,0.092,0.093,0.096
11:26:19,1.072,0.514,0.288,0.181,0.162,0.092,0.094,0.092,0.094,0.093,1.129,0.611,0.398,0.267,0.178,0.094,0.093,0.092,0.093,0.096
11:28:19,1.068,0.513,0.287,0.18,0.162,0.092,0.093,0.092,0.093,0.093,1.127,0.609,0.397,0.266,0.178,0.094,0.093,0.092,0.093,0.096
11:30:19,1.066,0.511,0.287,0.18,0.161,0.092,0.093,0.092,0.093,0.093,1.127,0.609,0.396,0.265,0.178,0.093,0.092,0.092,0.093,0.096
11:32:19,1.072,0.513,0.287,0.18,0.162,0.092,0.094,0.092,0.093,0.093,1.129,0.608,0.397,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:34:19,1.07,0.513,0.287,0.18,0.162,0.092,0.094,0.092,0.094,0.093,1.131,0.608,0.398,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:36:19,1.066,0.513,0.287,0.18,0.162,0.092,0.094,0.092,0.094,0.093,1.131,0.608,0.397,0.266,0.178,0.094,0.093,0.092,0.093,0.096
11:38:19,1.07,0.512,0.286,0.18,0.162,0.092,0.093,0.092,0.093,0.093,1.129,0.608,0.397,0.266,0.177,0.094,0.092,0.092,0.093,0.096
11:40:19,1.068,0.511,0.287,0.18,0.162,0.092,0.094,0.092,0.093,0.093,1.131,0.609,0.397,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:42:19,1.066,0.511,0.286,0.179,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.609,0.396,0.266,0.178,0.093,0.093,0.092,0.093,0.096
11:44:19,1.066,0.51,0.286,0.179,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.608,0.395,0.265,0.178,0.094,0.092,0.092,0.093,0.096
11:46:18,1.068,0.51,0.285,0.179,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.608,0.396,0.266,0.178,0.094,0.092,0.092,0.093,0.096
11:48:18,1.066,0.51,0.286,0.179,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.608,0.396,0.266,0.178,0.093,0.092,0.092,0.093,0.096
11:50:19,1.064,0.508,0.284,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.127,0.607,0.395,0.265,0.177,0.093,0.092,0.092,0.093,0.096
11:52:18,1.068,0.509,0.285,0.179,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.607,0.395,0.266,0.177,0.093,0.092,0.092,0.093,0.096
11:54:19,1.07,0.508,0.285,0.178,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.606,0.395,0.265,0.177,0.093,0.092,0.092,0.093,0.096
11:56:19,1.068,0.509,0.285,0.179,0.161,0.092,0.093,0.092,0.093,0.093,1.129,0.607,0.395,0.266,0.178,0.093,0.093,0.092,0.093,0.096
11:58:19,1.064,0.507,0.284,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.127,0.605,0.394,0.265,0.177,0.093,0.092,0.092,0.093,0.096
12:00:19,1.064,0.507,0.284,0.179,0.16,0.092,0.093,0.092,0.093,0.093,1.129,0.604,0.395,0.266,0.177,0.094,0.092,0.092,0.093,0.096
12:02:19,1.062,0.507,0.284,0.179,0.16,0.092,0.093,0.093,0.093,0.093,1.127,0.604,0.395,0.265,0.178,0.094,0.092,0.092,0.093,0.096
12:04:18,1.064,0.506,0.284,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.127,0.605,0.395,0.265,0.177,0.093,0.093,0.092,0.093,0.096
12:06:19,1.064,0.506,0.283,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.127,0.604,0.395,0.267,0.177,0.094,0.092,0.092,0.093,0.096
12:08:19,1.064,0.505,0.283,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.127,0.603,0.395,0.266,0.177,0.094,0.092,0.092,0.093,0.096
12:10:19,1.064,0.505,0.283,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.125,0.603,0.394,0.265,0.177,0.093,0.092,0.092,0.093,0.096
12:12:19,1.062,0.505,0.283,0.178,0.159,0.092,0.093,0.092,0.093,0.093,1.124,0.602,0.395,0.266,0.177,0.093,0.092,0.092,0.093,0.096
12:14:19,1.062,0.505,0.283,0.177,0.159,0.092,0.094,0.092,0.093,0.093,1.125,0.603,0.395,0.266,0.177,0.093,0.093,0.092,0.093,0.096
12:16:19,1.06,0.504,0.282,0.178,0.16,0.092,0.093,0.092,0.093,0.093,1.125,0.602,0.393,0.266,0.177,0.093,0.092,0.092,0.093,0.096
12:18:19,1.062,0.503,0.282,0.178,0.159,0.092,0.093,0.092,0.093,0.093,1.125,0.601,0.394,0.266,0.177,0.093,0.092,0.092,0.093,0.096
12:20:19,1.058,0.503,0.282,0.177,0.159,0.092,0.093,0.092,0.093,0.093,1.122,0.601,0.393,0.266,0.177,0.093,0.092,0.092,0.093,0.096
12:22:19,1.06,0.503,0.282,0.178,0.159,0.092,0.093,0.092,0.093,0.093,1.123,0.601,0.394,0.265,0.177,0.094,0.092,0.092,0.093,0.096
12:24:19,1.06,0.503,0.282,0.177,0.159,0.092,0.093,0.092,0.093,0.093,1.124,0.601,0.394,0.266,0.177,0.094,0.092,0.092,0.093,0.096
12:26:19,1.06,0.503,0.281,0.178,0.159,0.092,0.093,0.092,0.094,0.093,1.124,0.6,0.393,0.266,0.177,0.094,0.093,0.092,0.093,0.096
12:28:19,1.058,0.503,0.281,0.177,0.159,0.092,0.093,0.092,0.093,0.093,1.122,0.598,0.393,0.265,0.177,0.093,0.092,0.092,0.093,0.096
12:30:19,1.058,0.502,0.281,0.177,0.16,0.092,0.093,0.092,0.093,0.093,1.122,0.599,0.392,0.266,0.177,0.093,0.092,0.092,0.093,0.096
12:32:19,1.058,0.501,0.281,0.177,0.159,0.092,0.093,0.092,0.093,0.093,1.122,0.598,0.392,0.265,0.177,0.094,0.092,0.092,0.093,0.096
12:34:20,1.056,0.501,0.281,0.177,0.159,0.092,0.093,0.092,0.093,0.093,1.12,0.6,0.393,0.266,0.177,0.094,0.092,0.092,0.093,0.096
12:36:20,1.06,0.501,0.28,0.177,0.159,0.091,0.093,0.092,0.093,0.093,1.12,0.598,0.392,0.265,0.176,0.093,0.092,0.092,0.093,0.096
12:38:20,1.056,0.501,0.28,0.177,0.16,0.092,0.093,0.092,0.093,0.093,1.122,0.6,0.391,0.265,0.177,0.093,0.092,0.092,0.092,0.096
12:40:20,1.058,0.5,0.28,0.176,0.159,0.092,0.093,0.092,0.093,0.093,1.12,0.598,0.392,0.266,0.177,0.094,0.093,0.092,0.093,0.096
12:42:20,1.056,0.499,0.28,0.177,0.158,0.092,0.093,0.092,0.093,0.093,1.119,0.598,0.392,0.265,0.177,0.094,0.092,0.092,0.093,0.096
12:44:20,1.056,0.501,0.28,0.178,0.161,0.092,0.094,0.092,0.093,0.093,1.12,0.599,0.391,0.265,0.177,0.094,0.092,0.092,0.093,0.096
12:46:20,1.054,0.498,0.28,0.176,0.158,0.092,0.093,0.092,0.094,0.093,1.116,0.598,0.392,0.265,0.177,0.094,0.093,0.092,0.093,0.096
12:48:20,1.056,0.497,0.28,0.176,0.158,0.092,0.093,0.092,0.093,0.093,1.117,0.599,0.391,0.265,0.177,0.094,0.093,0.092,0.093,0.096
12:50:20,1.056,0.496,0.279,0.176,0.158,0.092,0.093,0.092,0.093,0.093,1.118,0.596,0.392,0.265,0.177,0.094,0.092,0.092,0.093,0.096
12:52:20,1.056,0.498,0.279,0.177,0.16,0.092,0.093,0.092,0.093,0.093,1.118,0.597,0.39,0.266,0.177,0.093,0.092,0.092,0.093,0.096
12:54:20,1.054,0.496,0.278,0.176,0.158,0.092,0.093,0.092,0.093,0.093,1.117,0.596,0.391,0.264,0.177,0.093,0.092,0.092,0.093,0.096
12:56:20,1.052,0.496,0.278,0.176,0.158,0.092,0.093,0.092,0.093,0.093,1.114,0.595,0.391,0.265,0.177,0.093,0.093,0.092,0.093,0.096
12:58:20,1.052,0.495,0.278,0.175,0.158,0.092,0.094,0.092,0.094,0.093,1.117,0.596,0.39,0.265,0.177,0.094,0.093,0.092,0.093,0.096
13:00:20,1.054,0.495,0.278,0.175,0.157,0.092,0.093,0.092,0.093,0.093,1.116,0.595,0.39,0.266,0.177,0.094,0.092,0.092,0.093,0.096
13:02:20,1.054,0.495,0.278,0.175,0.157,0.092,0.093,0.092,0.093,0.093,1.114,0.595,0.391,0.265,0.176,0.093,0.092,0.092,0.093,0.096
13:04:20,1.052,0.495,0.278,0.175,0.158,0.092,0.093,0.092,0.093,0.093,1.112,0.595,0.39,0.266,0.177,0.094,0.093,0.092,0.093,0.096
13:06:20,1.052,0.494,0.277,0.175,0.158,0.092,0.093,0.092,0.093,0.093,1.112,0.594,0.39,0.265,0.176,0.093,0.092,0.092,0.093,0.096
13:08:20,1.052,0.494,0.277,0.175,0.159,0.092,0.094,0.092,0.094,0.093,1.112,0.595,0.39,0.266,0.177,0.094,0.093,0.092,0.093,0.096
13:10:20,1.052,0.493,0.278,0.175,0.158,0.092,0.094,0.092,0.094,0.093,1.114,0.593,0.389,0.265,0.177,0.094,0.092,0.092,0.093,0.096
13:12:20,1.052,0.493,0.277,0.175,0.158,0.092,0.093,0.092,0.094,0.093,1.112,0.592,0.39,0.265,0.177,0.094,0.093,0.092,0.093,0.096
13:14:20,1.052,0.493,0.277,0.175,0.158,0.092,0.093,0.092,0.093,0.093,1.112,0.593,0.389,0.266,0.177,0.094,0.092,0.092,0.093,0.096
13:16:20,1.052,0.492,0.277,0.175,0.158,0.092,0.093,0.092,0.094,0.093,1.11,0.593,0.389,0.266,0.176,0.093,0.092,0.092,0.093,0.096
13:18:20,1.052,0.491,0.276,0.175,0.158,0.092,0.093,0.093,0.094,0.093,1.11,0.592,0.389,0.265,0.176,0.094,0.093,0.092,0.093,0.096
13:20:20,1.05,0.491,0.276,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.108,0.592,0.389,0.265,0.176,0.094,0.093,0.092,0.093,0.096
13:22:20,1.052,0.491,0.276,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.11,0.592,0.388,0.265,0.176,0.094,0.092,0.092,0.093,0.096
13:24:20,1.052,0.491,0.276,0.175,0.158,0.092,0.094,0.092,0.094,0.094,1.11,0.592,0.388,0.265,0.177,0.094,0.093,0.092,0.093,0.096
13:26:20,1.048,0.491,0.275,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.106,0.591,0.388,0.265,0.177,0.094,0.092,0.092,0.093,0.096
13:28:20,1.05,0.49,0.275,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.106,0.591,0.388,0.265,0.176,0.093,0.092,0.092,0.093,0.096
13:30:20,1.052,0.491,0.276,0.175,0.157,0.092,0.093,0.092,0.093,0.093,1.108,0.588,0.388,0.266,0.177,0.094,0.092,0.092,0.093,0.096
13:32:20,1.052,0.49,0.275,0.174,0.157,0.092,0.094,0.092,0.093,0.093,1.108,0.59,0.389,0.264,0.177,0.094,0.093,0.092,0.093,0.096
13:34:20,1.052,0.49,0.275,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.104,0.59,0.388,0.264,0.176,0.093,0.092,0.092,0.093,0.096
13:36:20,1.052,0.489,0.275,0.174,0.156,0.092,0.093,0.092,0.094,0.093,1.106,0.59,0.388,0.265,0.177,0.094,0.093,0.092,0.093,0.096
13:38:20,1.052,0.489,0.275,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.106,0.589,0.388,0.265,0.177,0.094,0.092,0.092,0.093,0.096
13:40:20,1.05,0.488,0.274,0.174,0.156,0.092,0.093,0.092,0.093,0.093,1.104,0.589,0.387,0.265,0.176,0.094,0.092,0.092,0.093,0.096
13:42:20,1.05,0.489,0.274,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.104,0.59,0.387,0.264,0.177,0.094,0.093,0.092,0.093,0.096
13:44:20,1.05,0.488,0.274,0.174,0.157,0.092,0.093,0.092,0.093,0.093,1.102,0.588,0.386,0.264,0.176,0.093,0.092,0.092,0.093,0.096
13:46:20,1.05,0.488,0.274,0.174,0.157,0.092,0.093,0.092,0.094,0.093,1.102,0.588,0.387,0.265,0.176,0.094,0.093,0.092,0.093,0.096
13:48:20,1.05,0.487,0.274,0.173,0.157,0.092,0.093,0.092,0.093,0.093,1.104,0.587,0.387,0.265,0.176,0.093,0.092,0.092,0.093,0.096
13:50:19,1.05,0.486,0.274,0.174,0.157,0.092,0.093,0.092,0.094,0.093,1.102,0.587,0.387,0.264,0.176,0.094,0.092,0.092,0.093,0.096
13:52:20,1.05,0.486,0.273,0.173,0.156,0.092,0.093,0.092,0.093,0.093,1.102,0.587,0.387,0.264,0.176,0.093,0.092,0.092,0.093,0.096
13:54:20,1.046,0.486,0.273,0.173,0.156,0.092,0.093,0.092,0.093,0.093,1.102,0.587,0.386,0.265,0.176,0.094,0.092,0.092,0.093,0.096
13:56:20,1.048,0.486,0.273,0.173,0.156,0.092,0.093,0.092,0.094,0.093,1.102,0.586,0.387,0.264,0.176,0.094,0.093,0.092,0.093,0.096
13:58:20,1.046,0.486,0.273,0.173,0.155,0.092,0.093,0.092,0.093,0.093,1.102,0.586,0.386,0.264,0.176,0.093,0.092,0.092,0.093,0.096
14:00:20,1.048,0.484,0.273,0.173,0.155,0.092,0.093,0.092,0.093,0.093,1.1,0.586,0.387,0.265,0.176,0.093,0.092,0.092,0.093,0.096
14:02:20,1.046,0.484,0.272,0.172,0.155,0.092,0.093,0.092,0.093,0.093,1.1,0.586,0.386,0.264,0.176,0.093,0.092,0.092,0.093,0.096
14:04:20,1.048,0.485,0.272,0.173,0.157,0.092,0.093,0.092,0.094,0.093,1.1,0.585,0.386,0.265,0.176,0.094,0.093,0.092,0.093,0.096
14:06:20,1.048,0.483,0.272,0.173,0.156,0.092,0.093,0.092,0.094,0.093,1.1,0.586,0.385,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:08:20,1.048,0.483,0.272,0.173,0.155,0.092,0.093,0.092,0.093,0.093,1.1,0.585,0.386,0.265,0.176,0.093,0.093,0.092,0.093,0.096
14:10:20,1.046,0.482,0.272,0.172,0.156,0.092,0.094,0.092,0.093,0.093,1.096,0.584,0.385,0.264,0.176,0.094,0.092,0.092,0.093,0.096
14:12:20,1.046,0.482,0.272,0.172,0.155,0.092,0.093,0.092,0.093,0.093,1.096,0.583,0.385,0.264,0.176,0.093,0.092,0.092,0.093,0.096
14:14:20,1.048,0.483,0.271,0.172,0.156,0.092,0.093,0.092,0.093,0.093,1.098,0.584,0.385,0.264,0.176,0.093,0.092,0.092,0.093,0.096
14:16:20,1.048,0.482,0.271,0.172,0.156,0.092,0.094,0.092,0.093,0.093,1.098,0.585,0.385,0.264,0.176,0.094,0.092,0.092,0.093,0.096
14:18:20,1.048,0.482,0.271,0.173,0.156,0.092,0.093,0.092,0.093,0.093,1.098,0.584,0.385,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:20:20,1.044,0.481,0.271,0.172,0.155,0.092,0.093,0.092,0.093,0.093,1.094,0.583,0.385,0.264,0.176,0.094,0.092,0.092,0.093,0.096
14:22:20,1.044,0.482,0.271,0.172,0.155,0.092,0.094,0.092,0.094,0.093,1.096,0.584,0.385,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:24:20,1.046,0.481,0.271,0.172,0.155,0.092,0.093,0.092,0.093,0.093,1.096,0.584,0.385,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:26:20,1.044,0.481,0.27,0.173,0.157,0.092,0.094,0.092,0.094,0.094,1.094,0.583,0.385,0.264,0.176,0.094,0.093,0.093,0.094,0.096
14:28:20,1.048,0.48,0.27,0.172,0.155,0.092,0.093,0.092,0.093,0.093,1.096,0.582,0.384,0.264,0.176,0.094,0.092,0.092,0.093,0.096
14:30:20,1.048,0.481,0.271,0.172,0.156,0.092,0.094,0.092,0.094,0.093,1.096,0.582,0.384,0.265,0.177,0.094,0.093,0.092,0.093,0.096
14:32:20,1.048,0.48,0.27,0.172,0.155,0.092,0.093,0.092,0.093,0.093,1.092,0.581,0.384,0.264,0.176,0.093,0.092,0.092,0.093,0.096
14:34:20,1.046,0.48,0.27,0.171,0.155,0.092,0.094,0.092,0.093,0.093,1.094,0.581,0.384,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:36:20,1.046,0.479,0.269,0.172,0.156,0.092,0.093,0.092,0.093,0.093,1.092,0.581,0.383,0.264,0.176,0.093,0.092,0.092,0.093,0.096
14:38:20,1.046,0.479,0.27,0.171,0.155,0.092,0.093,0.092,0.093,0.093,1.092,0.58,0.384,0.263,0.175,0.094,0.092,0.092,0.093,0.096
14:40:20,1.046,0.478,0.269,0.171,0.155,0.092,0.093,0.092,0.093,0.093,1.09,0.58,0.383,0.265,0.175,0.093,0.092,0.092,0.093,0.096
14:42:20,1.046,0.477,0.269,0.171,0.155,0.092,0.093,0.092,0.093,0.093,1.092,0.58,0.382,0.264,0.176,0.094,0.092,0.092,0.093,0.096
14:44:20,1.044,0.478,0.269,0.171,0.155,0.092,0.094,0.092,0.093,0.093,1.09,0.581,0.383,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:46:20,1.044,0.478,0.269,0.172,0.155,0.092,0.094,0.092,0.094,0.094,1.088,0.58,0.383,0.264,0.176,0.094,0.093,0.092,0.093,0.096
14:48:20,1.048,0.478,0.269,0.171,0.154,0.092,0.093,0.092,0.094,0.093,1.092,0.581,0.383,0.263,0.176,0.094,0.093,0.094,0.093,0.096
